,Text1,Text2,Class
10239,The viewer can easily change the flight or camera functionality of the UAV,The Camera shall not be able to influence the flight or Viewer functions of the Aviary SoS.,Conflict
10240,The viewer can easily change the flight or camera functionality of the UAV,The camera shall be able to point directly underneath the Hummingbird and to at least 30 degrees in all directions from pointing directly down.,Neutral
10241,The viewer can easily change the flight or camera functionality of the UAV,The camera shall be able to point directly underneath the Hummingbird and to at least 60 degrees in all directions from pointing directly down.,Neutral
10242,"The Aviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and at most 4 Viewers (apps running on smart phones or computers).","TheAviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and up to 2 Viewers (apps running on smart phones or computers).",Conflict
10243,"The Aviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and at most 4 Viewers (apps running on smart phones or computers).","TheAviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and up to 8 Viewers (apps running on smart phones or computers).",Conflict
10244,"The Aviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and at most 4 Viewers (apps running on smart phones or computers).","TheAviary is a system of systems consisting of a pilot controller, UAV , and <= 4 Viewers.",Duplicate
10245,"The Aviary is a system of systems consisting of a pilot controller (known as the Bird Feeder), a UAV (known as theHummingbird), and at most 4 Viewers (apps running on smart phones or computers).","Communication among the flight, operations elements, and platform shall be secure.",Neutral
10246,Following are requirements for the Aviary System of Systems,These are the developer options for the Aviary System of Systems.,Conflict
10247,Following are requirements for the Aviary System of Systems,These are the software requirements for the Aviary System of Systems.,Conflict
10248,Following are requirements for the Aviary System of Systems,These are the consumer guidelines for Aviary.,Duplicate
10249,Following are requirements for the Aviary System of Systems,"The Pilot controller shall detect instances of communication loss and automatically reconnect, if possible.",Neutral
10250,The Aviary shall provide a remote surveillance from the air of a location within the radius of 20 miles of the origin.,The Aviary shall provide a remote surveillance from the air of a location within 200 miles of the origin.,Conflict
10251,The Aviary shall provide a remote surveillance from the air of a location within the radius of 20 miles of the origin.,The Aviary shall provide a remote surveillance from the air of a location within 40 miles of the origin.,Conflict
10252,The Aviary shall provide a remote surveillance from the air of a location within the radius of 20 miles of the origin.,"The Aviary shall remotely surveil from the air, within 20 miles of the center.",Duplicate
10253,The Aviary shall provide a remote surveillance from the air of a location within the radius of 20 miles of the origin.,"The Pilot shall be able to set the zoom, aim and focus of the UAV camera in real-time.",Neutral
10254,Remote surveillance should support a mission of at maximum 2 hours without a recharge,Remote surveillance should support a mission of up to 1 hours with a recharge,Conflict
10255,Remote surveillance should support a mission of at maximum 2 hours without a recharge,Remote surveillance should support a mission of up to 3 hours without a recharge,Conflict
10256,Remote surveillance should support a mission of at maximum 2 hours without a recharge,Remote surveillance supports up to 2 hours without a recharge,Duplicate
10257,Remote surveillance should support a mission of at maximum 2 hours without a recharge,The Viewer shall connect with the custom communication ethernet network provided by the Aviary SoS.,Neutral
10258,Remote surveillance should include video streaming for manual navigation of the surveillance platform and for remote viewer by at the minimum four independent operations personnel.,"Remote surveillance shall include video streaming for manual navigation of the surveillance platform and for remote viewer, by less than four independent operations personnel.",Conflict
10259,Remote surveillance should include video streaming for manual navigation of the surveillance platform and for remote viewer by at the minimum four independent operations personnel.,Remote surveillance shall include video streaming for manual navigation of the surveillance platform and for remote viewer by at least six independent operations personnel.,Conflict
10260,Remote surveillance should include video streaming for manual navigation of the surveillance platform and for remote viewer by at the minimum four independent operations personnel.,Remote surveillance shall include video streaming for manual navigation of the surveillance platform and for remote viewer by no less than 4 independent operations personnel.,Duplicate
